county,date,other,delta,omicron,epsilon,alpha,iota,gamma,zeta,mu,beta
San Bernardino,2022-01-24,5,6,155,1,0,0,0,0,0,0
San Bernardino,2022-01-25,12,4,289,0,1,0,0,0,0,0
San Bernardino,2022-01-26,10,12,69,1,1,0,0,0,0,0
San Bernardino,2022-01-27,8,6,43,2,1,0,0,0,0,0
San Bernardino,2022-01-28,9,5,67,2,2,0,0,0,0,0
San Bernardino,2022-01-29,2,8,363,1,0,1,0,0,0,0
San Bernardino,2022-01-30,3,2,63,0,0,0,0,0,0,0
San Bernardino,2022-01-31,13,4,422,0,0,0,0,0,0,0
San Bernardino,2022-02-01,11,9,212,0,1,0,0,0,0,0
San Bernardino,2022-02-02,16,5,247,0,0,1,0,0,0,0
San Bernardino,2022-02-03,3,1,83,1,1,0,0,0,0,0
San Bernardino,2022-02-04,6,0,164,0,0,0,0,0,0,0
San Bernardino,2022-02-05,4,1,46,0,0,0,0,0,0,0
San Bernardino,2022-02-06,3,1,59,0,0,0,0,0,0,0
San Bernardino,2022-02-07,14,4,242,0,0,0,0,0,0,0
San Bernardino,2022-02-08,10,1,246,2,1,0,0,0,0,0
San Bernardino,2022-02-09,7,2,218,0,0,0,0,0,0,0
San Bernardino,2022-02-10,3,2,188,0,0,0,0,0,0,0
San Bernardino,2022-02-11,3,2,179,0,0,0,0,0,0,0
San Bernardino,2022-02-12,4,0,104,0,0,0,0,0,0,0
San Bernardino,2022-02-13,3,0,42,0,0,0,0,0,0,0
San Bernardino,2022-02-14,8,0,184,0,0,0,0,0,0,0
San Bernardino,2022-02-15,12,0,124,0,0,0,0,0,0,0
San Bernardino,2022-02-16,4,1,107,0,0,0,0,0,0,0
San Bernardino,2022-02-17,8,0,124,0,0,0,0,0,0,0
San Bernardino,2022-02-18,1,0,96,0,0,0,0,0,0,0
San Bernardino,2022-02-19,0,1,50,0,0,0,0,0,0,0
San Bernardino,2022-02-20,2,0,26,0,0,0,0,0,0,0
San Bernardino,2022-02-21,0,1,19,0,0,0,0,0,0,0
San Bernardino,2022-02-22,3,0,127,0,0,0,0,0,0,0
San Bernardino,2022-02-23,5,0,60,0,0,0,0,0,0,0
San Bernardino,2022-02-24,1,0,18,0,0,0,0,0,0,0
San Bernardino,2022-02-25,1,0,27,0,0,0,0,0,0,0
San Bernardino,2022-02-26,0,0,10,0,0,0,0,0,0,0
San Bernardino,2022-02-27,1,0,10,0,0,0,0,0,0,0
San Bernardino,2022-02-28,2,0,15,0,0,0,0,0,0,0
San Bernardino,2022-03-01,0,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-02,1,0,14,0,0,0,0,0,0,0
San Bernardino,2022-03-03,1,0,8,0,0,0,0,0,0,0
San Bernardino,2022-03-04,2,0,12,0,0,0,0,0,0,0
San Bernardino,2022-03-05,1,0,3,0,0,0,0,0,0,0
San Bernardino,2022-03-06,1,0,9,0,0,0,0,0,0,0
San Bernardino,2022-03-07,0,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-08,4,0,10,0,0,0,0,0,0,0
San Bernardino,2022-03-09,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-03-10,1,0,9,0,0,0,0,0,0,0
San Bernardino,2022-03-11,0,0,12,0,0,0,0,0,0,0
San Bernardino,2022-03-12,0,0,8,0,0,0,0,0,0,0
San Bernardino,2022-03-13,2,0,8,0,0,0,0,0,0,0
San Bernardino,2022-03-14,1,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-15,2,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-16,0,0,3,0,0,0,0,0,0,0
San Bernardino,2022-03-17,0,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-18,2,0,4,0,0,0,0,0,0,0
San Bernardino,2022-03-19,1,0,9,0,0,0,0,0,0,0
San Bernardino,2022-03-20,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-03-21,0,0,8,0,0,0,0,0,0,0
San Bernardino,2022-03-22,0,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-23,0,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-24,1,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-25,1,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-26,0,0,5,0,0,0,0,0,0,0
San Bernardino,2022-03-27,0,0,10,0,0,0,0,0,0,0
San Bernardino,2022-03-28,1,0,5,0,0,0,0,0,0,0
San Bernardino,2022-03-29,0,0,5,0,0,0,0,0,0,0
San Bernardino,2022-03-30,0,0,5,0,0,0,0,0,0,0
San Bernardino,2022-03-31,1,0,7,0,0,0,0,0,0,0
San Bernardino,2022-04-01,0,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-02,0,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-03,1,0,8,0,0,0,0,0,0,0
San Bernardino,2022-04-04,1,0,6,0,0,0,0,0,0,0
San Bernardino,2022-04-05,1,0,8,0,0,0,0,0,0,0
San Bernardino,2022-04-06,1,0,7,0,0,0,0,0,0,0
San Bernardino,2022-04-07,0,0,7,0,0,0,0,0,0,0
San Bernardino,2022-04-08,0,0,6,0,0,0,0,0,0,0
San Bernardino,2022-04-09,1,0,5,0,0,0,0,0,0,0
San Bernardino,2022-04-10,0,0,9,0,0,0,0,0,0,0
San Bernardino,2022-04-11,1,0,11,0,0,0,0,0,0,0
San Bernardino,2022-04-12,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-04-13,1,0,3,0,0,0,0,0,0,0
San Bernardino,2022-04-14,1,0,6,0,0,0,0,0,0,0
San Bernardino,2022-04-15,0,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-16,1,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-17,0,0,1,0,0,0,0,0,0,0
San Bernardino,2022-04-18,2,0,16,0,0,0,0,0,0,0
San Bernardino,2022-04-19,3,0,9,0,0,0,0,0,0,0
San Bernardino,2022-04-20,5,0,9,0,0,0,0,0,0,0
San Bernardino,2022-04-21,3,0,2,0,0,0,0,0,0,0
San Bernardino,2022-04-22,1,0,2,0,0,0,0,0,0,0
San Bernardino,2022-04-23,4,0,5,0,0,0,0,0,0,0
San Bernardino,2022-04-24,2,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-25,7,0,5,0,0,0,0,0,0,0
San Bernardino,2022-04-26,0,0,5,0,0,0,0,0,0,0
San Bernardino,2022-04-27,3,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-28,1,0,3,0,0,0,0,0,0,0
San Bernardino,2022-04-29,1,0,1,0,0,0,0,0,0,0
San Bernardino,2022-05-02,0,0,1,0,0,0,0,0,0,0
San Bernardino,2022-05-04,1,0,0,0,0,0,0,0,0,0
San Diego,2021-12-01,0,1,0,0,0,0,0,0,0,0
San Diego,2021-12-02,0,3,0,0,0,0,0,0,0,0
San Diego,2021-12-03,0,1,0,0,0,0,0,0,0,0
San Diego,2021-12-04,0,1,0,0,0,0,0,0,0,0
San Diego,2021-12-05,1,3,0,0,0,0,0,0,0,0
San Diego,2021-12-06,0,3,0,0,0,0,0,0,0,0
San Diego,2021-12-07,0,7,0,0,0,0,0,0,0,0
San Diego,2021-12-08,0,6,0,0,0,0,0,0,0,0
San Diego,2021-12-09,0,3,0,0,0,0,0,0,0,0
San Diego,2021-12-10,0,7,1,0,0,0,0,0,0,0
San Diego,2021-12-11,0,2,0,0,0,0,0,0,0,0
San Diego,2021-12-12,0,4,0,0,0,0,0,0,0,0
San Diego,2021-12-13,0,7,1,0,0,0,0,0,0,0
San Diego,2021-12-14,0,8,6,0,0,0,0,0,0,0
San Diego,2021-12-15,0,8,0,0,0,0,0,0,0,0
San Diego,2021-12-16,0,5,0,0,0,0,0,0,0,0
San Diego,2021-12-17,0,3,5,0,0,0,0,0,0,0
San Diego,2021-12-18,0,7,4,0,0,0,0,0,0,0
San Diego,2021-12-19,0,4,4,0,0,0,0,0,0,0
San Diego,2021-12-20,0,1,4,0,0,0,0,0,0,0
San Diego,2021-12-21,0,6,4,0,0,0,0,0,0,0
San Diego,2021-12-22,0,2,5,0,0,0,0,0,0,0
San Diego,2021-12-23,0,1,7,0,0,0,0,0,0,0
San Diego,2021-12-26,0,0,10,0,0,0,0,0,0,0
San Diego,2021-12-27,0,0,14,0,0,0,0,0,0,0
San Diego,2021-12-28,1,3,18,0,0,0,0,0,0,0
San Diego,2021-12-29,0,3,20,0,0,0,0,0,0,0
San Diego,2021-12-30,0,7,20,0,0,0,0,0,0,0
San Diego,2021-12-31,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-02,0,0,2,0,0,0,0,0,0,0
San Diego,2022-01-03,0,0,5,0,0,0,0,0,0,0
San Diego,2022-01-04,0,1,9,0,0,0,0,0,0,0
San Diego,2022-01-05,0,0,16,0,0,0,0,0,0,0
San Diego,2022-01-06,0,1,10,0,0,0,0,0,0,0
San Diego,2022-01-07,0,0,6,0,0,0,0,0,0,0
San Diego,2022-01-10,0,0,5,0,0,0,0,0,0,0
San Diego,2022-01-12,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-13,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-14,1,0,5,0,0,0,0,0,0,0
San Diego,2022-01-15,0,0,6,0,0,0,0,0,0,0
San Diego,2022-01-16,0,0,7,0,0,0,0,0,0,0
San Diego,2022-01-17,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-18,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-19,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-20,0,0,2,0,0,0,0,0,0,0
San Diego,2022-01-21,0,0,7,0,0,0,0,0,0,0
San Diego,2022-01-22,0,0,11,0,0,0,0,0,0,0
San Diego,2022-01-23,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-24,0,0,8,0,0,0,0,0,0,0
San Diego,2022-01-25,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-26,0,0,2,0,0,0,0,0,0,0
San Diego,2022-01-27,0,0,7,0,0,0,0,0,0,0
San Diego,2022-01-28,0,0,10,0,0,0,0,0,0,0
San Diego,2022-01-29,0,0,8,0,0,0,0,0,0,0
San Diego,2022-01-30,0,0,12,0,0,0,0,0,0,0
San Diego,2022-01-31,0,0,12,0,0,0,0,0,0,0
San Diego,2022-02-01,0,0,8,0,0,0,0,0,0,0
San Diego,2022-02-02,0,0,9,0,0,0,0,0,0,0
San Diego,2022-02-03,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-04,0,0,19,0,0,0,0,0,0,0
San Diego,2022-02-05,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-06,0,0,19,0,0,0,0,0,0,0
San Diego,2022-02-07,0,0,8,0,0,0,0,0,0,0
San Diego,2022-02-08,0,0,29,0,0,0,0,0,0,0
San Diego,2022-02-09,0,0,19,0,0,0,0,0,0,0
San Diego,2022-02-10,0,0,26,0,0,0,0,0,0,0
San Diego,2022-02-11,0,0,20,0,0,0,0,0,0,0
San Diego,2022-02-12,0,0,13,0,0,0,0,0,0,0
San Diego,2022-02-13,0,0,24,0,0,0,0,0,0,0
San Diego,2022-02-14,0,0,14,0,0,0,0,0,0,0
San Diego,2022-02-15,0,0,13,0,0,0,0,0,0,0
San Diego,2022-02-16,0,0,23,0,0,0,0,0,0,0
San Diego,2022-02-17,0,0,18,0,0,0,0,0,0,0
San Diego,2022-02-18,0,0,17,0,0,0,0,0,0,0
San Diego,2022-02-19,0,0,9,0,0,0,0,0,0,0
San Diego,2022-02-20,0,0,14,0,0,0,0,0,0,0
San Diego,2022-02-21,0,0,13,0,0,0,0,0,0,0
San Diego,2022-02-22,1,0,14,0,0,0,0,0,0,0
San Diego,2022-02-23,0,0,5,0,0,0,0,0,0,0
San Diego,2022-02-24,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-25,0,0,21,0,0,0,0,0,0,0
San Diego,2022-02-26,0,0,20,0,0,0,0,0,0,0
San Diego,2022-02-27,0,0,12,0,0,0,0,0,0,0
San Diego,2022-02-28,0,0,9,0,0,0,0,0,0,0
San Diego,2022-03-01,0,0,9,0,0,0,0,0,0,0
San Diego,2022-03-02,0,0,13,0,0,0,0,0,0,0
San Diego,2022-03-03,0,0,5,0,0,0,0,0,0,0
San Diego,2022-03-04,0,0,7,0,0,0,0,0,0,0
San Diego,2022-03-05,0,0,4,0,0,0,0,0,0,0
San Diego,2022-03-06,0,0,10,0,0,0,0,0,0,0
San Diego,2022-03-07,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-08,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-09,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-10,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-11,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-12,0,0,1,0,0,0,0,0,0,0
San Diego,2022-03-13,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-14,0,0,9,0,0,0,0,0,0,0
San Diego,2022-03-15,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-16,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-17,0,0,7,0,0,0,0,0,0,0
San Diego,2022-03-18,0,0,2,0,0,0,0,0,0,0
San Diego,2022-03-19,0,0,2,0,0,0,0,0,0,0
San Diego,2022-03-20,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-21,0,0,11,0,0,0,0,0,0,0
San Diego,2022-03-22,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-23,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-24,0,0,4,0,0,0,0,0,0,0
San Diego,2022-03-25,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-26,0,0,4,0,0,0,0,0,0,0
San Diego,2022-03-27,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-28,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-29,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-30,0,0,7,0,0,0,0,0,0,0
San Diego,2022-03-31,0,0,1,0,0,0,0,0,0,0
San Diego,2022-04-01,0,0,9,0,0,0,0,0,0,0
San Diego,2022-04-02,0,0,2,0,0,0,0,0,0,0
San Diego,2022-04-03,0,0,1,0,0,0,0,0,0,0
San Diego,2022-04-04,0,0,3,0,0,0,0,0,0,0
San Diego,2022-04-05,0,0,2,0,0,0,0,0,0,0
San Diego,2022-04-06,0,0,7,0,0,0,0,0,0,0
San Diego,2022-04-07,0,0,8,0,0,0,0,0,0,0
San Diego,2022-04-08,0,0,2,0,0,0,0,0,0,0
San Francisco,2021-12-01,0,3,0,0,0,0,0,0,0,0
San Francisco,2021-12-03,0,7,0,0,0,0,0,0,0,0
San Francisco,2021-12-04,3,9,0,0,0,0,0,0,0,0
San Francisco,2021-12-05,0,9,0,0,0,0,0,0,0,0
San Francisco,2021-12-06,0,9,0,0,0,0,0,0,0,0
San Francisco,2021-12-07,2,6,0,0,0,0,0,0,0,0
San Francisco,2021-12-08,1,5,1,0,0,0,0,0,0,0
San Francisco,2021-12-09,1,5,1,0,0,0,0,0,0,0
San Francisco,2021-12-10,0,6,0,0,0,0,0,0,0,0
San Francisco,2021-12-11,0,3,0,0,0,0,0,0,0,0
San Francisco,2021-12-12,0,7,1,0,0,0,0,0,0,0
San Francisco,2021-12-13,5,8,5,0,0,0,0,0,0,0
San Francisco,2021-12-14,3,4,12,0,0,0,0,0,0,0
San Francisco,2021-12-15,4,4,10,0,0,0,0,0,0,0
San Francisco,2021-12-16,0,1,6,0,0,0,0,0,0,0
San Francisco,2021-12-17,1,0,3,0,0,0,0,0,0,0
San Francisco,2021-12-18,2,3,11,0,0,0,0,0,0,0
San Francisco,2021-12-19,3,0,7,0,0,0,0,0,0,0
San Francisco,2021-12-20,0,2,0,0,0,0,0,0,0,0
San Francisco,2021-12-21,9,2,11,1,0,0,0,0,0,0
San Francisco,2021-12-22,0,1,10,0,0,0,0,0,0,0
San Francisco,2021-12-23,2,0,3,0,0,0,0,0,0,0
San Francisco,2021-12-24,1,0,2,0,0,0,0,0,0,0
San Francisco,2021-12-25,1,0,0,0,0,0,0,0,0,0
San Francisco,2021-12-26,0,0,16,0,0,0,0,0,0,0
San Francisco,2021-12-27,3,2,18,0,0,0,0,0,0,0
San Francisco,2021-12-28,2,1,5,0,0,0,0,0,0,0
San Francisco,2021-12-29,1,0,6,0,0,0,0,0,0,0
San Francisco,2021-12-30,2,0,8,0,0,0,0,0,0,0
San Francisco,2021-12-31,2,0,7,0,0,0,0,0,0,0
San Francisco,2022-01-01,0,0,2,0,0,0,0,0,0,0
San Francisco,2022-01-02,4,1,2,0,0,0,0,0,0,0
San Francisco,2022-01-03,0,1,7,0,0,0,0,0,0,0
San Francisco,2022-01-04,3,0,3,0,0,0,0,0,0,0
San Francisco,2022-01-05,5,0,21,0,0,0,0,0,0,0
San Francisco,2022-01-06,1,2,4,0,0,0,0,0,0,0
San Francisco,2022-01-07,3,1,3,0,0,0,0,0,0,0
San Francisco,2022-01-08,0,0,3,0,0,0,0,0,0,0
San Francisco,2022-01-09,0,1,7,0,0,0,0,0,0,0
San Francisco,2022-01-10,2,0,7,0,0,0,0,0,0,0
San Francisco,2022-01-11,2,2,3,0,0,0,0,0,0,0
San Francisco,2022-01-12,3,2,10,0,0,0,0,0,0,0
San Francisco,2022-01-13,4,1,10,0,0,0,0,0,0,0
San Francisco,2022-01-14,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-01-15,2,1,15,0,0,0,0,0,0,0
San Francisco,2022-01-16,1,0,2,0,0,0,0,0,0,0
San Francisco,2022-01-17,3,0,3,0,0,0,0,0,0,0
San Francisco,2022-01-18,5,1,7,0,0,0,0,0,0,0
San Francisco,2022-01-19,0,2,1,0,0,0,0,0,0,0
San Francisco,2022-01-20,3,1,4,0,0,0,0,0,0,0
San Francisco,2022-01-21,2,0,5,0,0,0,0,0,0,0
San Francisco,2022-01-22,0,0,2,0,0,0,0,0,0,0
San Francisco,2022-01-23,1,0,4,0,0,0,0,0,0,0
San Francisco,2022-01-24,0,0,9,0,0,0,0,0,0,0
San Francisco,2022-01-25,4,0,7,0,0,0,0,0,0,0
San Francisco,2022-01-26,2,0,2,0,0,0,0,0,0,0
San Francisco,2022-01-27,2,0,7,0,0,0,0,0,0,0
San Francisco,2022-01-28,1,0,5,0,0,0,0,0,0,0
San Francisco,2022-01-29,0,0,6,0,0,0,0,0,0,0
San Francisco,2022-01-30,1,0,10,0,0,0,0,0,0,0
San Francisco,2022-01-31,2,1,4,0,0,0,0,0,0,0
San Francisco,2022-02-01,1,2,9,0,0,0,0,0,0,0
San Francisco,2022-02-02,5,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-03,1,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-04,1,0,0,0,0,0,0,0,0,0
San Francisco,2022-02-05,0,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-06,1,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-07,0,0,14,0,0,0,0,0,0,0
San Francisco,2022-02-08,4,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-09,1,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-10,1,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-11,1,0,11,0,0,0,0,0,0,0
San Francisco,2022-02-12,2,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-13,2,0,3,0,0,0,0,0,0,0
San Francisco,2022-02-14,1,0,7,0,0,0,0,0,0,0
San Francisco,2022-02-15,2,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-16,1,0,7,0,0,0,0,0,0,0
San Francisco,2022-02-17,2,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-18,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-19,0,0,2,0,0,0,0,0,0,0
San Francisco,2022-02-20,1,0,1,0,0,0,0,0,0,0
San Francisco,2022-02-21,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-22,1,0,12,0,0,0,0,0,0,0
San Francisco,2022-02-23,1,0,7,0,0,0,0,0,0,0
San Francisco,2022-02-24,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-25,1,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-26,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-02-27,0,0,3,0,0,0,0,0,0,0
San Francisco,2022-02-28,5,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-01,2,0,3,0,0,0,0,0,0,0
San Francisco,2022-03-02,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-03-03,3,0,3,0,0,0,0,0,0,0
San Francisco,2022-03-04,3,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-05,1,0,2,0,0,0,0,0,0,0
San Francisco,2022-03-07,1,0,7,0,0,0,0,0,0,0
San Francisco,2022-03-08,1,0,3,0,0,0,0,0,0,0
San Francisco,2022-03-09,1,0,7,0,0,0,0,0,0,0
San Francisco,2022-03-10,1,0,12,0,0,0,0,0,0,0
San Francisco,2022-03-11,3,0,6,0,0,0,0,0,0,0
San Francisco,2022-03-12,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-03-13,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-03-14,5,0,12,0,0,0,0,0,0,0
San Francisco,2022-03-15,0,0,11,0,0,0,0,0,0,0
San Francisco,2022-03-16,2,0,8,0,0,0,0,0,0,0
San Francisco,2022-03-17,0,0,2,0,0,0,0,0,0,0
San Francisco,2022-03-18,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-03-19,0,0,10,0,0,0,0,0,0,0
San Francisco,2022-03-20,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-03-21,2,0,21,0,0,0,0,0,0,0
San Francisco,2022-03-22,3,0,19,0,0,0,0,0,0,0
San Francisco,2022-03-23,4,0,11,0,0,0,0,0,0,0
San Francisco,2022-03-24,2,0,15,0,0,0,0,0,0,0
San Francisco,2022-03-25,0,0,7,0,0,0,0,0,0,0
San Francisco,2022-03-26,3,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-27,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-03-28,1,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-29,1,0,11,0,0,0,0,0,0,0
San Francisco,2022-03-30,2,0,10,0,0,0,0,0,0,0
San Francisco,2022-03-31,0,0,6,0,0,0,0,0,0,0
San Francisco,2022-04-01,3,0,4,0,0,0,0,0,0,0
San Francisco,2022-04-02,2,0,2,0,0,0,0,0,0,0
San Francisco,2022-04-03,1,0,2,0,0,0,0,0,0,0
San Francisco,2022-04-04,0,0,7,0,0,0,0,0,0,0
San Francisco,2022-04-05,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-04-06,0,0,10,0,0,0,0,0,0,0
San Francisco,2022-04-07,2,0,12,0,0,0,0,0,0,0
San Francisco,2022-04-08,0,0,7,0,0,0,0,0,0,0
San Francisco,2022-04-09,2,0,0,0,0,0,0,0,0,0
San Francisco,2022-04-10,1,0,8,0,0,0,0,0,0,0
San Francisco,2022-04-11,1,0,5,0,0,0,0,0,0,0
San Francisco,2022-04-12,8,0,20,0,0,0,0,0,0,0
San Francisco,2022-04-13,6,0,6,0,0,0,0,0,0,0
San Francisco,2022-04-14,1,0,15,0,0,0,0,0,0,0
San Francisco,2022-04-15,5,0,4,0,0,0,0,0,0,0
San Francisco,2022-04-16,1,0,3,0,0,0,0,0,0,0
San Francisco,2022-04-17,1,0,1,0,0,0,0,0,0,0
San Francisco,2022-04-18,1,0,9,0,0,0,0,0,0,0
San Francisco,2022-04-19,2,0,5,0,0,0,0,0,0,0
San Francisco,2022-04-20,5,0,7,0,0,0,0,0,0,0
San Francisco,2022-04-21,1,0,2,0,0,0,0,0,0,0
San Francisco,2022-04-22,3,0,3,0,0,0,0,0,0,0
San Francisco,2022-04-23,6,0,10,0,0,0,0,0,0,0
San Francisco,2022-04-24,3,0,8,0,0,0,0,0,0,0
San Francisco,2022-04-25,3,0,3,0,0,0,0,0,0,0
San Francisco,2022-04-26,2,0,5,0,0,0,0,0,0,0
San Francisco,2022-04-27,7,0,4,0,0,0,0,0,0,0
San Francisco,2022-04-28,5,0,9,0,0,0,0,0,0,0
San Francisco,2022-04-30,1,0,1,0,0,0,0,0,0,0
San Francisco,2022-05-05,2,0,2,0,0,0,0,0,0,0
San Joaquin,2021-12-01,1,2,0,0,0,0,0,0,0,0
San Joaquin,2021-12-02,1,8,0,0,0,0,0,0,0,0
San Joaquin,2021-12-03,1,9,0,0,0,0,0,0,0,0
San Joaquin,2021-12-04,2,4,0,0,0,0,0,0,0,0
San Joaquin,2021-12-05,2,1,0,0,0,0,0,0,0,0
San Joaquin,2021-12-06,2,19,0,0,0,0,0,0,0,0
San Joaquin,2021-12-07,5,26,0,0,0,0,0,0,0,0
San Joaquin,2021-12-08,1,8,0,0,0,0,0,0,0,0
San Joaquin,2021-12-09,1,15,0,0,0,0,0,0,0,0
San Joaquin,2021-12-10,0,6,0,0,0,0,0,0,0,0
San Joaquin,2021-12-11,1,2,0,0,0,0,0,0,0,0
San Joaquin,2021-12-12,2,1,0,0,0,0,0,0,0,0
San Joaquin,2021-12-13,5,31,0,0,0,0,0,0,0,0
San Joaquin,2021-12-14,1,20,1,0,0,0,0,0,0,0
San Joaquin,2021-12-15,0,6,5,0,0,0,0,0,0,0
San Joaquin,2021-12-16,0,11,3,0,0,0,0,0,0,0
San Joaquin,2021-12-17,0,7,2,0,0,0,0,0,0,0
San Joaquin,2021-12-18,0,2,0,0,0,0,0,0,0,0
San Joaquin,2021-12-20,0,9,2,0,0,0,0,0,0,0
San Joaquin,2021-12-21,2,7,2,0,0,0,0,0,0,0
San Joaquin,2021-12-22,2,8,11,0,0,0,0,0,0,0
San Joaquin,2021-12-23,1,2,0,0,0,0,0,0,0,0
San Joaquin,2021-12-24,0,1,0,0,0,0,0,0,0,0
San Joaquin,2021-12-25,0,1,0,1,0,0,0,0,0,0
San Joaquin,2021-12-26,0,1,4,0,0,0,0,0,0,0
San Joaquin,2021-12-27,2,7,5,1,0,0,0,0,0,0
San Joaquin,2021-12-28,0,2,13,0,0,0,0,0,0,0
San Joaquin,2021-12-29,0,3,9,0,1,0,0,0,0,0
San Joaquin,2021-12-30,0,0,6,0,0,0,0,0,0,0
San Joaquin,2021-12-31,1,0,3,0,0,1,0,0,0,0
San Joaquin,2022-01-01,0,0,2,0,0,0,0,0,0,0
San Joaquin,2022-01-02,1,0,3,0,0,0,0,0,0,0
San Joaquin,2022-01-03,2,4,12,0,0,0,0,0,0,0
San Joaquin,2022-01-04,3,1,9,1,0,0,0,0,0,0
San Joaquin,2022-01-05,1,0,17,0,0,0,0,0,0,0
San Joaquin,2022-01-06,1,2,15,1,1,0,0,0,0,0
San Joaquin,2022-01-07,1,1,30,0,0,0,0,0,0,0
San Joaquin,2022-01-08,0,0,1,1,0,0,0,0,0,0
San Joaquin,2022-01-09,1,1,2,0,0,0,0,0,0,0
San Joaquin,2022-01-10,6,6,23,0,1,0,0,0,0,0
San Joaquin,2022-01-11,2,3,18,2,0,0,0,0,0,0
San Joaquin,2022-01-12,4,1,13,1,0,0,0,0,0,0
San Joaquin,2022-01-13,5,1,14,0,0,0,0,0,0,0
San Joaquin,2022-01-14,1,1,79,1,0,0,0,0,0,0
San Joaquin,2022-01-15,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-01-16,0,0,4,0,0,0,0,0,0,0
San Joaquin,2022-01-17,1,4,13,0,0,0,0,0,0,0
San Joaquin,2022-01-18,7,0,10,0,0,0,0,0,0,0
San Joaquin,2022-01-19,1,0,7,0,0,0,0,0,0,0
San Joaquin,2022-01-20,2,1,6,0,0,0,0,0,0,0
San Joaquin,2022-01-21,5,4,5,0,0,0,0,0,0,0
San Joaquin,2022-01-22,0,0,1,0,0,0,0,0,0,0
